user_id,day,Age,Height,Weight,Bmi,BmiClass,Gender,TargetWeight,ActivityLevel,DaysToGoal,Achieved,GoalType,BMI,TargetBMI,BMR,TDEE,Calorie_Deficit,Calorie_Target,preferred_body_part,운동1,운동부위1,운동시간1,소모칼로리1,운동2,운동부위2,운동시간2,소모칼로리2,운동3,운동부위3,운동시간3,소모칼로리3,운동4,운동부위4,운동시간4,소모칼로리4,총 운동시간,하루소모칼로리,breakfast_food_name,breakfast_portion,breakfast_carb,breakfast_protein,breakfast_fat,breakfast_calories,lunch_food_name,lunch_portion,lunch_carb,lunch_protein,lunch_fat,lunch_calories,snack_food_name,snack_portion,snack_carb,snack_protein,snack_fat,snack_calories,dinner_food_name,dinner_portion,dinner_carb,dinner_protein,dinner_fat,dinner_calories,총 식사섭취 칼로리
106,5,44,1.75,83.12,27.1412244897959,Overweight,Male,71.6,1,461,1,저지방 고단백,27.14122448979592,23.379591836734694,1709.95,1709.95,500,1209.95,,피클볼,스포츠,29,159.5,추천 유산소운동,유산소,29,203.0,강아지 산책,스포츠,29,101.5,TRX 스프린터 스타트,하체,29,185.60000000000002,116,649.6,콩조림(콩자반),109.53,38.15,19.68,8.47,307.79,피자_고르곤졸라 피자 (L),151.73,83.07,33.7,34.11,538.63,피자_와와웨 스테이크 피자 슈퍼시드 화이버 엣지 오리지널 (M),85.18,19.64,11.67,5.83,230.84,잔멸치볶음,139.9,38.38,48.92,12.55,461.69,1538.95
106,6,44,1.75,83.12,27.1412244897959,Overweight,Male,71.6,1,461,1,저지방 고단백,27.14122448979592,23.379591836734694,1709.95,1709.95,500,1209.95,어깨,시티드 케이블 프론트 프레스,어깨,29,159.5,케틀벨 헤드 로테이션,어깨,29,110.19999999999999,플로어 인버티드 숄더프레스,어깨,29,168.2,슈퍼 ROM 레터럴 레이즈,어깨,29,159.5,116,597.4,오징어채조림,128.25,32.52,30.16,6.28,307.79,피자_고르곤졸라 피자 (L),151.73,83.07,33.7,34.11,538.63,피자_와와웨 스테이크 피자 슈피자퍼시드 화이버 엣지 오리지널 (L),83.94,19.84,11.8,6.21,230.84,피자_골드베이컨 피자 (L),122.14,54.95,20.95,17.59,461.69,1538.95
106,7,44,1.75,83.12,27.1412244897959,Overweight,Male,71.6,1,461,1,저지방 고단백,27.14122448979592,23.379591836734694,1709.95,1709.95,500,1209.95,등,클로즈 그립 랫 풀 다운,등,29,168.2,케이블 슈러그,등,29,162.39999999999998,랜드마인 로우,등,29,179.8,W 레이즈,등,29,92.80000000000001,116,603.2,오징어채무침,119.3,33.89,28.15,6.6,307.79,피자_치즈 피자 오리지널 (M),172.09,75.05,39.91,27.33,538.63,북어조림,126.84,21.74,26.42,4.22,230.84,피자_골드베이컨 피자 (L),122.14,54.95,20.95,17.59,461.69,1538.95
107,1,44,1.82,66.0,19.9251298152397,Normal Weight,Male,67.1,2,33,0,벌크업,19.925129815239703,20.257215312160366,1582.5,3165.0,250,2915.0,등,바벨 로우,등,16,104.0,해머 스트렝스 MTS 원 암 하이 로우,등,16,100.8,폼롤러 랫,등,16,56.0,해머 스트렝스 와이드 풀다운,등,16,97.6,64,358.4,도넛_미니찹쌀 도넛,158.25,113.04,9.04,14.46,633.0,피자_아메리칸 미트볼 피자,227.46,126.15,61.23,39.37,1107.75,파이/만주_만주,149.29,99.82,10.94,3.49,474.75,도넛_미니찹쌀 도넛 (3개입),240.38,173.99,11.44,22.88,949.5,3165.0
107,2,44,1.82,66.0,19.9251298152397,Normal Weight,Male,67.1,2,33,0,벌크업,19.925129815239703,20.257215312160366,1582.5,3165.0,250,2915.0,등,오버헤드 등 스트레칭,등,16,54.4,실 푸시업,등,16,89.6,클로즈 그립 풀 업,등,16,92.8,케이블 하이 로우,등,16,91.2,64,328.0,도넛_미니찹쌀 도넛,158.25,113.04,9.04,14.46,633.0,피자_아메리칸 미트볼 피자,227.46,126.15,61.23,39.37,1107.75,도넛_미니찹쌀 도넛 (5개입),120.49,86.76,6.19,11.01,474.75,다식_송화,257.32,190.34,21.36,11.53,949.5,3165.0
107,3,44,1.82,66.0,19.9251298152397,Normal Weight,Male,67.1,2,33,0,벌크업,19.925129815239703,20.257215312160366,1582.5,3165.0,250,2915.0,,크리스 크로스,코어,16,84.8,스키 에르그,유산소,16,152.0,크로스 바디 크런치,코어,16,86.4,경보,유산소,16,88.0,64,411.20000000000005,스무디_쿠키 프라페,608.65,633.0,9.31,27.69,633.0,피자_아메리칸 미트볼 피자,227.46,126.15,61.23,39.37,1107.75,크로플_전여친 생각 크로플 생크림,131.88,89.68,6.59,9.23,474.75,크로플_생크림 애플잼 크로플,207.77,189.07,8.31,14.54,949.5,3165.0
107,4,44,1.82,66.0,19.9251298152397,Normal Weight,Male,67.1,2,33,0,벌크업,19.925129815239703,20.257215312160366,1582.5,3165.0,250,2915.0,가슴,해머 스트렝스 와이드 체스트 프레스,가슴,16,91.2,너클 푸쉬업,가슴,16,88.0,오버헤드 가슴 스트레칭,가슴,16,56.0,벤치 케이블 플라이,가슴,16,88.0,64,323.2,도넛_미니찹쌀 도넛 (5개입),160.66,115.68,8.26,14.68,633.0,비스킷/쿠키/크래커_현미누룽지칩,274.88,240.05,21.99,6.4,1107.75,도넛_미니찹쌀 도넛,118.69,84.78,6.78,10.85,474.75,스무디_쿠키 프라페,912.98,949.5,13.97,41.54,949.5,3165.0
107,5,44,1.82,66.0,19.9251298152397,Normal Weight,Male,67.1,2,33,0,벌크업,19.925129815239703,20.257215312160366,1582.5,3165.0,250,2915.0,가슴,원 암 가슴 스트레칭,가슴,16,56.0,숄더 탭 푸쉬업,가슴,16,88.0,해머스트렝스 인클라인 체스트 프레스,가슴,16,91.2,해머 벤치 프레스,가슴,16,91.2,64,326.4,도넛_미니찹쌀 도넛,158.25,113.04,9.04,14.46,633.0,비스킷/쿠키/크래커_약과 쿠키,245.08,192.29,11.32,30.17,1107.75,파이/만주_쌀콩만주,144.74,91.62,12.3,6.51,474.75,비스킷/쿠키/크래커_현미누룽지칩,235.61,205.76,18.85,5.49,949.5,3165.0
107,6,44,1.82,66.0,19.9251298152397,Normal Weight,Male,67.1,2,33,0,벌크업,19.925129815239703,20.257215312160366,1582.5,3165.0,250,2915.0,,제자리 뛰기,유산소,16,112.0,뎁스 점프,하체,16,102.4,스키 에르그,유산소,16,152.0,힐터치 사이드 킥 스쿼트,유산소,16,128.0,64,494.4,비스킷/쿠키/크래커_현미누룽지칩,157.07,137.17,12.57,3.66,633.0,피자_치즈바이트 피자 (L),201.78,114.14,60.13,45.7,1107.75,파이/만주_쌀콩만주,144.74,91.62,12.3,6.51,474.75,도넛_미니찹쌀 도넛 (3개입),240.38,173.99,11.44,22.88,949.5,3165.0
107,7,44,1.82,66.0,19.9251298152397,Normal Weight,Male,67.1,2,33,0,벌크업,19.925129815239703,20.257215312160366,1582.5,3165.0,250,2915.0,가슴,라잉 플로어 플라이,가슴,16,88.0,벤치 프레스 머신,가슴,16,91.2,스탠딩 스트레이트 암 체스트 플라이,가슴,16,88.0,레이 다운 푸쉬업,가슴,16,84.8,64,352.0,비스킷/쿠키/크래커_약과 쿠키,140.04,109.88,6.47,17.24,633.0,피자_치즈바이트 피자 (L),201.78,114.14,60.13,45.7,1107.75,도넛_미니찹쌀 도넛 (4개입),120.8,87.15,6.04,11.22,474.75,비스킷/쿠키/크래커_현미누룽지칩,235.61,205.76,18.85,5.49,949.5,3165.0
108,1,44,1.71,74.4,25.4437262747512,Overweight,Male,67.0,4,74,0,저지방 고단백,25.44372627475121,22.91303307000445,1597.75,6391.0,500,5891.0,,아크트레이너,유산소,24,204.0,스텝 밀,유산소,24,204.0,인클라인 트레드밀 러닝,유산소,24,252.0,슬로우 버피,유산소,24,192.0,96,852.0,스무디_쿠키 프라페,1106.13,1150.38,16.92,50.33,1150.38,피자_치즈바이트 피자 (L),366.7,207.44,109.28,83.06,2013.16,크로플_생크림 애플잼 크로플,188.79,171.8,7.55,13.22,862.79,머핀_게랑트쇼콜라 (L),321.93,199.6,15.13,96.26,1725.57,5751.9
108,2,44,1.71,74.4,25.4437262747512,Overweight,Male,67.0,4,74,0,저지방 고단백,25.44372627475121,22.91303307000445,1597.75,6391.0,500,5891.0,,스텝퍼,유산소,24,192.0,싸이클,유산소,24,192.0,러닝,유산소,24,252.0,박스 점프 오버,하체,24,156.0,96,792.0,머핀_휘낭시에 약과,201.12,144.98,14.04,51.45,1150.38,머핀_휘낭시에 소시지,301.82,168.45,35.1,119.31,2013.16,피자_고르곤졸라 피자 (L),243.04,133.06,53.98,54.63,862.79,비스킷/쿠키/크래커_현미누룽지칩,428.18,373.93,34.25,9.98,1725.57,5751.9
108,3,44,1.71,74.4,25.4437262747512,Overweight,Male,67.0,4,74,0,저지방 고단백,25.44372627475121,22.91303307000445,1597.75,6391.0,500,5891.0,등,인클라인 덤벨 W 레이즈,등,24,79.19999999999999,짐볼 백 익스텐션,등,24,91.19999999999999,벤트 니 라잉 플로어 로우,등,24,132.0,리버스 펙 덱 플라이 (등 집중),등,24,139.2,96,441.59999999999997,크로플_생크림 애플잼 크로플,251.72,229.07,10.07,17.62,1150.38,머핀_휘낭시에 약과,351.95,253.72,24.57,90.03,2013.17,비스킷/쿠키/크래커_약과 쿠키,190.88,149.77,8.82,23.5,862.79,머핀_휘낭시에 소보로,328.06,213.63,22.9,83.92,1725.57,5751.91
108,4,44,1.71,74.4,25.4437262747512,Overweight,Male,67.0,4,74,0,저지방 고단백,25.44372627475121,22.91303307000445,1597.75,6391.0,500,5891.0,등,라잉 랫 풀다운,등,24,139.2,해머 스트렝스 MTS 로우,등,24,153.60000000000002,링 풀업,등,24,153.60000000000002,인클라인 덤벨 W 레이즈,등,24,79.19999999999999,96,525.6,비스킷/쿠키/크래커_현미누룽지칩,285.45,249.29,22.84,6.65,1150.38,머핀_휘낭시에 로투스,376.29,253.77,26.27,96.26,2013.16,피자_치즈바이트 피자 (L),157.16,88.9,46.83,35.6,862.79,머핀_휘낭시에 오레오,306.5,213.84,21.39,85.54,1725.57,5751.9
108,5,44,1.71,74.4,25.4437262747512,Overweight,Male,67.0,4,74,0,저지방 고단백,25.44372627475121,22.91303307000445,1597.75,6391.0,500,5891.0,,TRX 스프린터 스타트,하체,24,153.60000000000002,부모님과 산책하기,스포츠,24,72.0,야외 싸이클,스포츠,24,144.0,제자리 걸음,유산소,24,120.0,96,489.6,피자_아메리칸 미트볼 피자,236.22,131.01,63.59,40.89,1150.38,피자_치즈크러스트 피자 (L),350.73,164.24,136.5,89.93,2013.16,츄러스_오리지널 링츄,189.62,132.74,17.33,29.26,862.79,머핀_휘낭시에 로투스,322.54,217.52,22.51,82.5,1725.57,5751.9
108,6,44,1.71,74.4,25.4437262747512,Overweight,Male,67.0,4,74,0,저지방 고단백,25.44372627475121,22.91303307000445,1597.75,6391.0,500,5891.0,가슴,원 암 푸쉬업,가슴,24,139.2,밴드 체스트 프레스,가슴,24,127.19999999999999,클로즈 그립 덤벨 벤치 프레스,가슴,24,134.39999999999998,인클라인 푸쉬업,가슴,24,127.19999999999999,96,528.0,머핀_휘낭시에 약과,201.12,144.98,14.04,51.45,1150.38,피자_치즈바이트 피자 (L),366.7,207.44,109.28,83.06,2013.16,비스킷/쿠키/크래커_그릭요거트그래놀라바,201.12,143.66,11.48,25.86,862.79,피자_치즈크러스트 피자 (L),300.62,140.78,117.0,77.08,1725.57,5751.9
108,7,44,1.71,74.4,25.4437262747512,Overweight,Male,67.0,4,74,0,저지방 고단백,25.44372627475121,22.91303307000445,1597.75,6391.0,500,5891.0,등,와이드 그립 풀 업,등,24,144.0,T 레이즈,등,24,72.0,벤치 풀 업,등,24,120.0,스탠딩 로우 스위칭 팜스,등,24,124.80000000000001,96,460.8,피자_치즈크러스트 피자 (L),200.41,93.85,78.0,51.39,1150.38,머핀_휘낭시에 소보로,382.73,249.23,26.71,97.9,2013.16,비스킷/쿠키/크래커_약과 쿠키,190.88,149.77,8.82,23.5,862.79,비스킷/쿠키/크래커_현미누룽지칩,428.18,373.93,34.25,9.98,1725.57,5751.9
109,1,44,1.53,37.2,15.8913238498014,Underweight,Female,44.7,1,300,0,벌크업,15.89132384980136,19.09521978726131,947.25,947.25,0,947.25,하체,원 레그 스미스 머신 데드리프트,하체,24,163.2,덤벨 레터럴 스텝업,하체,24,153.60000000000002,개구리 고관절 스트레칭,하체,24,81.6,힙 어덕션 머신,하체,24,129.60000000000002,96,528.0,피자_까르보네 피자,82.37,25.52,11.19,6.92,208.4,프레즐,116.89,64.45,9.78,7.54,364.69,피자_레드불고기 피자 (L),64.85,15.92,7.65,4.28,156.3,식빵_인생 식빵,116.21,56.71,10.92,4.65,312.59,1041.98
109,2,44,1.53,37.2,15.8913238498014,Underweight,Female,44.7,1,300,0,벌크업,15.89132384980136,19.09521978726131,947.25,947.25,0,947.25,하체,원 레그 케틀벨 데드리프트,하체,24,163.2,스미스 머신 스텝업 and 런지,하체,24,163.2,펜듈럼 스쿼트,하체,24,165.60000000000002,케이블 스쿼트,하체,24,141.60000000000002,96,633.6,피자_까르보네 피자,82.37,25.52,11.19,6.92,208.4,베이글_어니언 베이글,130.25,67.73,14.33,3.91,364.69,피자_포테이토 피자 슈퍼시드 화이버 엣지 오리지널 (M),56.02,13.06,6.68,4.26,156.3,효모빵_쫄깃담백 토종효모빵 (H),117.52,57.55,11.35,4.05,312.59,1041.98
109,3,44,1.53,37.2,15.8913238498014,Underweight,Female,44.7,1,300,0,벌크업,15.89132384980136,19.09521978726131,947.25,947.25,0,947.25,가슴,다이아몬드 푸쉬업,가슴,24,136.8,해머 스트렝스 와이드 체스트 프레스,가슴,24,136.8,리버스 그립 벤치프레스,가슴,24,136.8,해머 스트렝스 벤치 프레스,가슴,24,134.39999999999998,96,544.8,피자_멕시칸바이트 피자,81.72,25.85,10.84,6.67,208.4,베이글_어니언 베이글,130.25,67.73,14.33,3.91,364.69,피자_포테이토 피자 슈퍼시드 화이버 엣지 오리지널 (M),56.02,13.06,6.68,4.26,156.3,식빵_인생 식빵,116.21,56.71,10.92,4.65,312.59,1041.98
109,4,44,1.53,37.2,15.8913238498014,Underweight,Female,44.7,1,300,0,벌크업,15.89132384980136,19.09521978726131,947.25,947.25,0,947.25,어깨,스미스 머신 비하인드 넥 프레스,어깨,24,139.2,케틀벨 헤드 로테이션,어깨,24,91.19999999999999,원 암 숄더 프레스 머신,어깨,24,132.0,밴드 벤트 오버 레터럴 레이즈,어깨,24,129.60000000000002,96,492.0,피자_멕시칸바이트 피자,81.72,25.85,10.84,6.67,208.4,피자_아메리칸 미트볼 피자,74.89,41.53,20.16,12.96,364.69,빙수_제주 한라봉 빙수,107.79,25.71,7.29,2.69,156.3,피자_고구마 피자,121.16,55.02,14.21,6.8,312.59,1041.98
109,5,44,1.53,37.2,15.8913238498014,Underweight,Female,44.7,1,300,0,벌크업,15.89132384980136,19.09521978726131,947.25,947.25,0,947.25,어깨,덤벨 W 프레스,어깨,24,127.19999999999999,슬레드 풀,어깨,24,144.0,스탠딩 오버헤드 숄더 스트레치,어깨,24,84.0,덤벨 비하인드 넥 프레스,어깨,24,136.8,96,492.0,피자_블랙타이거 슈림프 피자 슈퍼시드 화이버 엣지 오리지널 (L),72.11,20.85,9.73,4.4,208.4,프레즐_오리지널 프레즐,136.08,70.95,15.12,3.48,364.69,초밥_모듬,101.49,25.86,8.6,2.05,156.3,프레즐_플레인 프레즐,116.64,58.82,12.96,2.99,312.59,1041.98
109,6,44,1.53,37.2,15.8913238498014,Underweight,Female,44.7,1,300,0,벌크업,15.89132384980136,19.09521978726131,947.25,947.25,0,947.25,등,플레이트 로디드 시티드 로우,등,24,153.60000000000002,펜들레이 로우,등,24,163.2,어시스트 친 업,등,24,134.39999999999998,중량 친 업,등,24,156.0,96,607.2,피자_치즈 피자 슈퍼시드 화이버 엣지 오리지널 (L),69.23,19.61,9.89,4.12,208.4,베이글_플레인 베이글(파베이크),121.56,65.85,10.13,6.08,364.69,피자_하와이언 피자 (L),67.37,16.62,8.5,3.15,156.3,효모빵_쫄깃담백 토종효모빵,117.52,57.55,11.35,4.05,312.59,1041.98
109,7,44,1.53,37.2,15.8913238498014,Underweight,Female,44.7,1,300,0,벌크업,15.89132384980136,19.09521978726131,947.25,947.25,0,947.25,어깨,바디 쏘우 플랭크,어깨,24,134.39999999999998,스탠딩 스위머,어깨,24,124.80000000000001,플레이트 오버헤드 프레스,어깨,24,134.39999999999998,펙 덱 리어 델트,어깨,24,127.19999999999999,96,520.8,피자_불고기피자,82.37,25.21,11.28,6.88,208.4,프레즐,116.89,64.45,9.78,7.54,364.69,샌드위치_그릭치킨 샌드위치,84.94,18.87,10.38,4.25,156.3,피자_콤비네이션 피자,124.04,52.86,18.32,7.05,312.59,1041.98
110,1,44,1.8,96.1,29.6604938271605,Overweight,Male,75.3,1,832,0,저지방 고단백,29.66049382716049,23.240740740740737,1871.0,1871.0,500,1371.0,하체,니 힙 쓰러스트,하체,30,180.0,시시 스쿼트 머신,하체,30,201.0,힙 어덕션 머신,하체,30,162.0,리버스 하이퍼 머신,하체,30,174.0,120,717.0,피자_하와이안 피자 (L),113.39,38.96,19.37,11.52,336.78,피자_고르곤졸라 피자 (L),166.02,90.9,36.87,37.32,589.36,피자_불고기 피자 (L),100.23,26.16,14.82,6.49,252.58,피자_치즈크러스트 피자 (L),88.01,41.21,34.25,22.57,505.17,1683.89
110,2,44,1.8,96.1,29.6604938271605,Overweight,Male,75.3,1,832,0,저지방 고단백,29.66049382716049,23.240740740740737,1871.0,1871.0,500,1371.0,하체,허리 굽혀 스트레칭,하체,30,96.0,덤벨 크로스 런지,하체,30,180.0,점프 덤벨 스쿼트,하체,30,189.0,덤벨 스모 스쿼트,하체,30,186.0,120,651.0,오징어채무침,130.53,37.08,30.81,7.22,336.78,피자_치즈크러스트 피자 (L),102.68,48.08,39.96,26.33,589.36,피자_블랙타이거 슈림프 피자 슈퍼시드 화이버 엣지 오리지널 (M),84.48,22.92,12.69,5.05,252.58,식빵_카야넛 쌀식빵,151.7,75.09,15.47,15.93,505.17,1683.89
110,3,44,1.8,96.1,29.6604938271605,Overweight,Male,75.3,1,832,0,저지방 고단백,29.66049382716049,23.240740740740737,1871.0,1871.0,500,1371.0,하체,브이 스쿼트 굿모닝,하체,30,201.0,점프 덤벨 스쿼트,하체,30,189.0,케이블 풀 쓰루,하체,30,174.0,핵 프레스 머신,하체,30,198.0,120,762.0,피자_핫치킨 피자 (L),111.89,40.35,19.51,10.8,336.78,토스트_전여친 생각 토스트,155.51,91.47,9.14,20.59,589.36,피자_리얼불고기 피자 슈퍼시드 화이버 엣지 오리지널 (M),80.96,20.36,11.77,6.36,252.59,피자_고르곤졸라 피자 (L),142.3,77.91,31.61,31.99,505.17,1683.9
110,4,44,1.8,96.1,29.6604938271605,Overweight,Male,75.3,1,832,0,저지방 고단백,29.66049382716049,23.240740740740737,1871.0,1871.0,500,1371.0,하체,밴드 스텝업,하체,30,180.0,힙 익스텐션 머신,하체,30,180.0,덤벨 스텝업,하체,30,186.0,스미스 머신 닐링 스쿼트,하체,30,201.0,120,747.0,피자_치즈피자,121.58,43.28,19.09,9.6,336.78,도넛_추억의생도나스,137.38,75.74,24.66,29.94,589.36,오징어채볶음,91.85,27.34,20.24,6.95,252.58,잔멸치볶음,153.08,41.99,53.53,13.73,505.17,1683.89
110,5,44,1.8,96.1,29.6604938271605,Overweight,Male,75.3,1,832,0,저지방 고단백,29.66049382716049,23.240740740740737,1871.0,1871.0,500,1371.0,가슴,디클라인 벤치 프레스 머신,가슴,30,168.0,원 암 덤벨 벤치프레스,가슴,30,168.0,펙덱 플라이,가슴,30,162.0,해머 스트렝스 와이드 체스트 프레스,가슴,30,171.0,120,669.0,콩조림(콩자반),119.85,41.74,21.54,9.26,336.78,피자_고르곤졸라 피자 (L),166.02,90.9,36.87,37.32,589.36,피자_리얼불고기 피자 슈퍼시드 화이버 엣지 오리지널 (M),80.96,20.36,11.77,6.36,252.59,카스텔라,150.8,72.37,15.12,17.3,505.17,1683.9
110,6,44,1.8,96.1,29.6604938271605,Overweight,Male,75.3,1,832,0,저지방 고단백,29.66049382716049,23.240740740740737,1871.0,1871.0,500,1371.0,가슴,디클라인 덤벨 플라이,가슴,30,168.0,스탠딩 덤벨 플라이,가슴,30,162.0,벤치 프레스,가슴,30,174.0,스탠딩 케이블 플라이,가슴,30,165.0,120,669.0,오징어채조림,140.33,35.59,33.0,6.88,336.78,토스트_전여친 생각 토스트,155.51,91.47,9.14,20.59,589.36,오징어채볶음,91.85,27.34,20.24,6.95,252.58,잔멸치볶음,153.08,41.99,53.53,13.73,505.17,1683.89
110,7,44,1.8,96.1,29.6604938271605,Overweight,Male,75.3,1,832,0,저지방 고단백,29.66049382716049,23.240740740740737,1871.0,1871.0,500,1371.0,가슴,크리스 크로스 암 리프트,가슴,30,105.0,컨버징 체스트 프레스 머신,가슴,30,171.0,코브라 푸쉬업,가슴,30,165.0,원 암 푸쉬업,가슴,30,174.0,120,615.0,피자_페퍼로니피자,126.61,44.5,18.61,9.37,336.78,피자_치즈바이트 피자 (L),107.35,60.73,31.99,24.32,589.36,피자_블랙앵거스 스테이크 피자 슈퍼시드 화이버 엣지 오리지널 (M),86.5,22.16,12.2,5.95,252.58,식빵_카야넛 쌀식빵,151.7,75.09,15.47,15.93,505.17,1683.89
111,1,44,1.79,116.4,36.3284541680971,Obese Class 2,Male,59.8,1,2264,1,저지방 고단백,36.328454168097124,18.66358727879904,2067.75,2067.75,750,1317.75,등,실 푸시업,등,30,168.0,시티드 비하인드 백 레이즈,등,30,102.0,사이드 등 스트레칭,등,30,93.0,클로즈 그립 풀 업,등,30,174.0,120,537.0,피자_치즈피자,134.37,47.83,21.1,10.61,372.2,츄러스_흑임자 링츄,157.33,98.38,10.95,22.84,651.34,잔멸치볶음,84.59,23.2,29.58,7.59,279.15,도넛_추억의생도나스,130.14,71.75,23.36,28.36,558.29,1860.98
111,2,44,1.79,116.4,36.3284541680971,Obese Class 2,Male,59.8,1,2264,1,저지방 고단백,36.328454168097124,18.66358727879904,2067.75,2067.75,750,1317.75,등,덤벨 벤트오버 로우,등,30,177.0,추천 등 운동,등,30,165.0,해머 스트렝스 하이 로우,등,30,189.0,클로즈 맥그립 랫 풀다운,등,30,177.0,120,708.0,피자_고르곤졸라 피자,122.84,44.36,20.48,12.28,372.2,피자_아메리칸 미트볼 피자,133.75,74.18,36.0,23.15,651.34,잔멸치볶음,84.59,23.2,29.58,7.59,279.15,츄러스_아몬드초코 링츄,137.51,78.38,12.53,16.5,558.29,1860.98
111,3,44,1.79,116.4,36.3284541680971,Obese Class 2,Male,59.8,1,2264,1,저지방 고단백,36.328454168097124,18.66358727879904,2067.75,2067.75,750,1317.75,어깨,비하인드 더 백 어깨 스트레칭,어깨,30,105.0,리버스 그립 숄더 프레스,어깨,30,168.0,원 암 케이블 프론트 레이즈,어깨,30,159.0,스탠딩 오버헤드 숄더 스트레치,어깨,30,105.0,120,537.0,피자_고르곤졸라 피자,122.84,44.36,20.48,12.28,372.2,츄러스_흑임자 링츄,157.33,98.38,10.95,22.84,651.34,피자_불고기 피자 (L),110.77,28.91,16.38,7.17,279.15,피자_고르곤졸라 피자 (L),157.27,86.1,34.93,35.35,558.29,1860.98
