Age,Height,Weight,Bmi,BmiClass,Gender,TargetWeight,ActivityLevel,DaysToGoal,Achieved,GoalType
20,1.5065646782328777,69.46207225117146,30.603575780771205,Obese Class 1,Male,71.88576317113944,4,12,0,벌크업
21,1.6940035011965446,78.78616337986375,27.454993492873225,Overweight,Male,72.97875975427317,2,57,0,저지방 고단백
35,1.7265784597118825,60.65449927011775,20.34653148640542,Normal weight,Male,57.64048084296921,3,20,0,저지방 고단백
31,1.6706241439985134,67.47720682601198,24.176842974203723,Normal weight,Male,62.77585669777468,1,15,0,저지방 고단백
26,1.783939604357947,75.93220857358381,23.85974169425745,Normal weight,Male,67.20182514085377,1,62,1,저지방 고단백
24,1.7328871296764976,70.25206154888326,23.39475604220081,Normal weight,Male,74.32548977742074,3,20,0,벌크업
32,1.7683126189458522,67.28229605302212,21.5170491239928,Normal weight,Male,57.4753258060533,2,62,0,저지방 고단백
27,1.8209600378671804,68.14891335046255,20.5521899537052,Normal weight,Male,59.07020519622508,3,61,1,저지방 고단백
30,1.773539388493227,68.15688441663907,21.66846033988423,Normal weight,Male,70.7218938434108,3,12,0,벌크업
35,1.630072544685955,69.97410605959816,26.33440398521928,Overweight,Male,65.63187746868454,4,15,1,저지방 고단백
36,1.8776694243670435,62.64209433076088,17.767568581751053,Underweight,Male,65.37972533951884,3,19,0,균형 식단
31,1.879850499783779,67.98942603282197,19.239542935244582,Normal weight,Male,59.96157308516574,1,37,0,저지방 고단백
22,1.5081701668213416,76.78848199230885,33.75945218908459,Obese Class 1,Male,81.57827411713279,4,15,0,균형 식단
27,1.790134146267594,60.36618173638152,18.837469124775804,Normal weight,Male,53.98867296692721,4,60,0,저지방 고단백
39,1.5119005021933136,69.99783780517974,30.6223278979434,Obese Class 1,Male,75.97560098618031,4,47,1,벌크업
29,1.671722787837118,69.07340144200576,24.71623511585917,Normal weight,Male,72.98994800495781,4,19,0,균형 식단
28,1.8039967513292503,72.85769184305161,22.387412749399164,Normal weight,Male,74.84031621580507,1,14,0,벌크업
22,1.5206585708938911,63.88923098998509,27.628940587749955,Overweight,Male,66.99849904976932,4,16,0,벌크업
40,1.729126046718649,76.75996104840105,25.67328488413083,Overweight,Male,73.79403824038458,2,13,1,저지방 고단백
40,1.701469671692487,67.82406361104336,23.42800898635513,Normal weight,Male,61.13222571210419,3,37,0,저지방 고단백
34,1.5257946079180456,62.95162422443076,27.04050439102312,Overweight,Male,66.21026029552283,4,23,0,벌크업
35,1.8505173522395355,67.6085454482502,19.743096527009826,Normal weight,Male,70.55076762302939,2,13,1,벌크업
31,1.5399401308456362,62.74049023925632,26.456977876393577,Overweight,Male,63.87170347834178,3,12,1,벌크업
40,1.5082776478137776,57.231441743636765,25.15776734822332,Overweight,Female,51.855993667295095,4,31,1,저지방 고단백
21,1.4365069327860465,61.647895041257925,29.87464819109892,Overweight,Female,52.28419523951128,3,63,1,저지방 고단백
39,1.6909095915326011,58.45082338552698,20.443246160666213,Normal weight,Female,60.37547372648882,4,21,0,균형 식단
38,1.4618349844707723,62.713433131474815,29.34701092698436,Overweight,Female,62.20058499149234,1,4,0,저지방 고단백
35,1.6519222283402355,50.06766634180185,18.347553179869973,Underweight,Female,56.54204343955133,1,37,0,벌크업
25,1.5194040929703057,50.90495114254698,22.050246103807066,Normal weight,Female,46.44575243925401,2,13,0,균형 식단
31,1.647255259504573,44.95222994144845,16.566449267290633,Underweight,Female,35.7853202652155,3,36,0,저지방 고단백
40,1.5176837595771602,62.85270949997037,27.28735434842047,Overweight,Female,66.89840141557444,1,19,1,벌크업
29,1.576188464684541,57.814890525858566,23.27144859761907,Normal weight,Female,63.37952828743583,3,60,1,벌크업
33,1.4020833772953298,42.62642151018176,21.68359036420184,Normal weight,Female,52.46347359527766,1,40,1,벌크업
33,1.4571504618235618,57.67914416281705,27.16501887824053,Overweight,Female,65.9799291696997,1,63,1,벌크업
35,1.5222581502270442,61.10981923100961,26.37147268244444,Overweight,Female,60.65321814458786,4,9,1,저지방 고단백
37,1.5700830217558046,54.0940132644062,21.943402460377705,Normal weight,Female,57.18973648463525,4,30,0,균형 식단
37,1.6318647049586934,48.1357483258974,18.075879153207545,Underweight,Female,46.44268502752946,3,14,0,균형 식단
24,1.499970130200018,60.33674976683862,26.81740125962089,Overweight,Female,57.17999764735917,1,19,1,저지방 고단백
39,1.4479255750541455,42.98579650141103,20.503712325707284,Normal weight,Female,44.19252321809076,4,20,1,균형 식단
20,1.559361371138393,58.05077451751318,23.873411028377088,Normal weight,Female,61.7191471851389,2,18,1,벌크업
31,1.6214448930274392,62.42941453699835,23.74569448268276,Normal weight,Female,58.451364019573774,4,12,1,균형 식단
26,1.5756863556733571,57.49656647021879,23.15806997904581,Normal weight,Female,51.75198858601265,4,42,0,저지방 고단백
21,1.484604375608073,43.2599989963456,19.627502103627585,Normal weight,Female,45.72242930320662,1,10,1,벌크업
22,1.6926666790376288,50.42653755910779,17.600145543547832,Underweight,Female,50.67166444076349,1,5,1,벌크업
35,1.5248698144934971,62.86743721363291,27.03710712854945,Overweight,Female,55.60600583132019,3,54,1,저지방 고단백
34,1.425108304206889,58.14936859072526,28.631840222074704,Overweight,Female,64.19968343824534,4,32,0,벌크업
34,1.4804097942966954,63.52445998534411,28.98525212948263,Overweight,Female,61.93162547241276,3,15,1,균형 식단
23,1.5777763440888384,42.15548118380601,16.934140951282185,Underweight,Female,47.32432943987203,4,33,0,벌크업
31,1.4843425099128864,50.43524598298893,22.89105941658996,Normal weight,Female,54.61949295651665,1,16,1,벌크업
36,1.4202108672617466,62.17574295272828,30.82586843348948,Obese Class 1,Female,68.94648568234045,1,51,1,벌크업
26,1.6613407984193098,57.87602062240603,20.969168132541228,Normal weight,Female,54.58628154042172,2,23,1,균형 식단
30,1.6144462351920603,41.92630392422306,16.085679267641044,Underweight,Female,46.87558419412895,1,19,1,벌크업
24,1.503869048015558,51.64930235644411,22.83728216412973,Normal weight,Female,53.475477699689705,1,25,1,균형 식단
25,1.5427051767287363,50.03805931268351,21.024931226273203,Normal weight,Female,45.92968831536191,1,20,1,저지방 고단백
25,1.5626853931096811,63.990605298809285,26.20433318987644,Overweight,Female,69.87060108973164,4,34,1,벌크업
24,1.558901162978567,60.19265859113591,24.7688796866804,Normal weight,Female,64.79854971151345,2,24,0,벌크업
29,1.4944475847054326,64.25094911917515,28.76856321567316,Overweight,Female,55.46435044950921,1,45,1,저지방 고단백
39,1.589936548737711,41.35437389739639,16.359192558776204,Underweight,Female,47.79339144155493,4,33,0,벌크업
32,1.675902977259006,57.830281186175725,20.590057478432293,Normal weight,Female,55.00982862429977,3,18,0,균형 식단
30,1.6927487242374617,43.10344863347411,15.0427427435759,Underweight,Female,44.25161540418743,2,9,0,벌크업
28,1.5188733268008936,57.39662716691348,24.87959242629821,Normal weight,Female,54.24076897734107,1,13,1,균형 식단
35,1.6632504797233567,43.49882323243596,15.723969525517967,Underweight,Female,47.74975192735477,3,20,0,벌크업
32,1.457291626128007,57.332378378117056,26.99647243840605,Overweight,Female,57.914303198458654,1,24,1,균형 식단
29,1.6518541406531042,49.56812055192061,18.1659895357878,Underweight,Female,46.17489456226372,2,31,1,균형 식단
30,1.685254530799879,58.05400624944383,20.44095529996713,Normal weight,Female,54.26135574141142,2,22,0,균형 식단
29,1.5055827373905837,47.880055489352046,21.1225035529306,Normal weight,Female,49.130166271622784,4,9,0,벌크업
23,1.640254173167926,64.25630523690347,23.883251232233945,Normal weight,Female,68.38460928826134,4,23,1,벌크업
39,1.4947296407096076,61.3243444910806,27.447805095889887,Overweight,Female,52.54135513012726,2,51,0,저지방 고단백
28,1.559363365880144,59.32163934259543,24.39599242968118,Normal weight,Female,50.88984623951154,2,61,0,저지방 고단백
32,1.432756830225319,53.00860165848637,25.822683537277864,Overweight,Female,59.19367575863247,1,53,1,벌크업
32,1.633435157933402,57.48153067632151,21.54391000816065,Normal weight,Female,55.92864000653952,4,3,1,저지방 고단백
24,1.6894515206014116,63.40046516110509,22.21268081912137,Normal weight,Female,60.82290052178052,3,18,0,균형 식단
33,1.6578128196471784,64.15001302933922,23.34133875462117,Normal weight,Female,67.30797096921208,2,22,0,균형 식단
38,1.611526113244127,56.561502364365474,21.779416590010925,Normal weight,Female,47.580616627611874,3,64,1,저지방 고단백
29,1.472386369932049,45.881428313595016,21.16378555402432,Normal weight,Female,41.355084043516456,1,31,0,균형 식단
37,1.4576561521216824,60.97364551368886,28.69670159411665,Overweight,Female,53.31578958770963,1,37,0,저지방 고단백
29,1.5952064285468417,61.0544021842889,23.99292524684829,Normal weight,Female,63.8436822996966,3,20,1,균형 식단
33,1.5690957104065006,48.72356446658735,19.7897442717797,Normal weight,Female,46.65307729455946,4,3,0,저지방 고단백
24,1.5336144357369843,48.5988755374305,20.663022334841745,Normal weight,Female,39.81090158802612,4,51,1,저지방 고단백
34,1.4460616421995034,60.70394193422835,29.029749025115382,Overweight,Female,59.033329378886656,3,13,1,저지방 고단백
40,1.5903302997953916,45.36641950730091,17.93741423489794,Underweight,Female,47.97783270415461,3,11,1,벌크업
30,1.502331706234483,60.77732284549188,26.92835971876031,Overweight,Female,67.96157905769876,1,41,0,벌크업
29,1.449192941939625,49.87770893949276,23.749478417885825,Normal weight,Female,50.726567143427566,1,11,0,벌크업
37,1.433885067579029,54.1234668435532,26.32430555613571,Overweight,Female,49.244497484990056,4,15,0,저지방 고단백
35,1.5783004673877343,50.92328123037503,20.44264134765286,Normal weight,Female,52.30702254019727,2,32,0,균형 식단
37,1.5588397597419898,59.60579109234868,24.52931992685803,Normal weight,Female,52.060225227963166,3,59,0,저지방 고단백
26,1.4433660954854253,42.57682550220454,20.437147460674645,Normal weight,Female,42.431684682734506,1,22,1,균형 식단
20,1.6984032432212626,45.13971086687901,15.648659903598976,Underweight,Female,44.26038235813829,1,14,1,저지방 고단백
34,1.661884605322934,52.37352958673969,18.96313398080815,Normal weight,Female,50.00858529750867,2,4,1,저지방 고단백
22,1.667424077433968,59.88184607340307,21.537884507629887,Normal weight,Female,55.97077985858163,3,18,0,균형 식단
28,1.4854629911888968,61.93645808844943,28.068725513724207,Overweight,Female,56.455392413669074,4,30,0,저지방 고단백
29,1.60934092950609,58.17144814078985,22.460207397016,Normal weight,Female,51.54847878736139,2,32,1,저지방 고단백
37,1.4934808541501967,42.5303746000892,19.067769307283445,Normal weight,Female,36.88559983648752,2,42,1,저지방 고단백
28,1.5037264964725208,48.91411318557968,21.63199030236033,Normal weight,Female,56.71819830777791,1,38,0,벌크업
37,1.435148300133073,64.54394021043493,31.337324326360605,Obese Class 1,Female,60.120849774674696,4,18,1,균형 식단
22,1.4154227220991662,52.841065784035024,26.3754113912646,Overweight,Female,62.33446819468836,2,56,1,벌크업
30,1.4361342087517763,49.691887954465344,24.0932530956268,Normal weight,Female,45.43588351587545,3,19,1,균형 식단
27,1.520263999470009,61.60937327182954,26.65684632025946,Overweight,Female,64.12468677095949,3,12,1,균형 식단
37,1.5244824680178133,53.649241897861664,23.084406908890216,Normal weight,Female,56.05517174328039,1,19,0,균형 식단
36,1.6529834885777346,64.77681846677787,23.707326599535275,Normal weight,Female,73.50086054615147,1,53,0,벌크업
32,1.6969325658804104,64.47739852771927,22.391249955349632,Normal weight,Female,60.97242429146028,1,20,0,저지방 고단백
26,1.5451108911137494,55.22644820867268,23.13277883374528,Normal weight,Female,59.28525946993668,4,30,1,균형 식단
36,1.6468751790892733,51.82213292076418,19.10706212515769,Normal weight,Female,43.58116695514068,1,36,0,저지방 고단백
33,1.5505412783170665,43.67858625715597,18.16778192399689,Underweight,Female,44.09848064139028,4,8,0,벌크업
35,1.6932868436207082,53.90941576332269,18.80197873508674,Normal weight,Female,59.5468134494456,2,56,0,벌크업
30,1.6931402662426909,47.22734546813834,16.474326132476442,Underweight,Female,50.74201510968256,2,20,1,벌크업
38,1.5863813417586696,50.86412317891292,20.211399003155464,Normal weight,Female,46.61138943887235,4,17,1,저지방 고단백
29,1.6890060336966544,42.83606086160196,15.015753315015552,Underweight,Female,40.41001018267565,4,13,0,저지방 고단백
29,1.554072450351199,48.778472402396645,20.1969445046686,Normal weight,Female,51.6169042437262,2,8,1,벌크업
34,1.4513604086384804,42.3010235023801,20.081693384259538,Normal weight,Female,35.520820007852095,3,37,1,저지방 고단백
27,1.4556042905345112,47.97227211603128,22.641418614710275,Normal weight,Female,45.19086260743124,1,29,0,균형 식단
38,1.5018157781992192,54.38991649114737,24.11487785543016,Normal weight,Female,52.575372155054666,1,16,1,균형 식단
29,1.431639003532646,64.36437474621704,31.403533058461903,Obese Class 1,Female,65.21601343998816,3,11,0,벌크업
34,1.5913608421090262,60.6071383166078,23.932410513285028,Normal weight,Female,53.8462864639809,1,46,0,저지방 고단백
39,1.4163614290903548,42.66283441350869,21.26676944090472,Normal weight,Female,51.04755280450413,1,30,0,벌크업
29,1.4424058507164503,52.72464456194439,25.341872994741426,Overweight,Female,53.298191998471225,3,24,1,균형 식단
28,1.656400441243409,54.23072226288774,19.76581442124745,Normal weight,Female,45.96353926187607,3,34,0,저지방 고단백
36,1.59455246223608,47.13656959612492,18.5387457431908,Normal weight,Female,48.987797474846985,4,30,0,균형 식단
36,1.4439986478786682,43.35347775040096,20.79171763400093,Normal weight,Female,38.95564309887882,2,22,1,저지방 고단백
25,1.597797178363591,44.12605238973404,17.284299238149362,Underweight,Female,42.89346340655219,2,27,0,균형 식단
40,1.51700196976564,61.0326696832169,26.52101113176945,Overweight,Female,63.74357982533242,1,8,0,벌크업
31,1.6851463311030552,42.25958811923029,14.88161351915679,Underweight,Female,38.87631609418448,2,15,0,균형 식단
27,1.5056799055840324,46.13337078490948,20.349318958981407,Normal weight,Female,46.30436533957277,3,16,1,균형 식단
27,1.427949938249564,63.50303687173722,31.143579779625867,Obese Class 1,Female,62.66189533317351,3,12,1,저지방 고단백
39,1.4583704177030157,57.81363825536727,27.182826184620748,Overweight,Female,64.64194489523442,3,64,0,벌크업
33,1.5867866560883346,57.28983247120583,22.753094624354528,Normal weight,Female,53.20708604628139,1,22,0,저지방 고단백
38,1.559721543820278,49.65668261443252,20.411906046366823,Normal weight,Female,57.7408856765113,1,33,0,벌크업
37,1.653504687672808,50.97711864866777,18.645087400484456,Normal weight,Female,49.55783581302588,2,3,1,저지방 고단백
36,1.5831300944922828,49.21470956526524,19.63639307718384,Normal weight,Female,44.80957406357318,4,24,0,저지방 고단백
34,1.693102197314986,49.74390160773453,17.352957334570583,Underweight,Female,55.30423688002343,4,64,1,벌크업
25,1.5835639627665696,48.503173346520654,19.34189109328285,Normal weight,Female,54.96053742435092,2,51,1,벌크업
20,1.6639078343400455,46.54503168579145,16.811822541617328,Underweight,Female,41.156875902686295,3,52,1,저지방 고단백
24,1.6959646360168383,62.75979234783625,21.819656714959034,Normal weight,Female,65.50099014215806,3,13,1,균형 식단
33,1.452859784381476,44.49327073810938,21.07885067325932,Normal weight,Female,52.04706206603875,3,60,0,벌크업
27,1.6051530269747003,60.87519678894575,23.626940845054783,Normal weight,Female,51.24186956500288,3,31,0,저지방 고단백
35,1.5454415191737976,50.46229479183465,21.128168173704548,Normal weight,Female,49.42558209517952,4,20,1,균형 식단
33,1.465018898065928,56.01446266695478,26.09839022235501,Overweight,Female,51.24094183421136,1,19,1,균형 식단
20,1.5739105745776087,45.4308040831328,18.339619332442723,Underweight,Female,48.34669582272092,1,22,1,균형 식단
40,1.5494175081856472,48.44387373864439,20.179107097825806,Normal weight,Female,45.60643336878541,1,9,1,저지방 고단백
37,1.5598610045302748,64.63807543949912,26.56541561481685,Overweight,Female,57.71502283063985,4,42,1,저지방 고단백
30,1.4659810962353093,49.63836236947512,23.09727285824139,Normal weight,Female,48.465305992927625,2,10,0,저지방 고단백
34,1.449090600430824,54.21929627264782,25.82038999688615,Overweight,Female,59.1151017233163,2,24,0,균형 식단
28,1.6199006612918168,54.2133379424652,20.65995553210661,Normal weight,Female,51.24381951817446,2,4,0,저지방 고단백
26,1.578879338852006,54.5080563149784,21.86567117452107,Normal weight,Female,62.846724899116666,4,47,1,벌크업
28,1.4565607550610988,54.05134168806234,25.477057662143483,Overweight,Female,56.47397765124836,4,9,1,벌크업
40,1.6925525127480496,58.02192572725841,20.253861460410903,Normal weight,Female,61.27308833555591,2,18,0,균형 식단
24,1.4674512054241249,64.76705876679817,30.07646817154672,Obese Class 1,Female,68.05621776720577,3,25,1,균형 식단
23,1.5160241612715972,63.61676183860095,27.679568377491684,Overweight,Female,56.20374750349189,2,36,1,저지방 고단백
21,1.4561599349307834,59.29920220207509,27.96602201990676,Overweight,Female,55.38212320321663,4,17,1,균형 식단
21,1.5384055953603568,40.86445444608943,17.26648770377111,Underweight,Female,35.336581721870715,3,53,0,저지방 고단백
21,1.6480116174146984,59.16720793878889,21.78514916607034,Normal weight,Female,67.3320836925515,2,54,0,벌크업
38,1.592498388244806,64.43074405564877,25.405932725436,Overweight,Female,63.04456719741468,4,15,1,균형 식단
37,1.6847077415590053,54.174761127980496,19.08744778377288,Normal weight,Female,56.92442166826075,2,11,1,벌크업
24,1.5468230523238262,54.63192395823983,22.83311813971288,Normal weight,Female,48.0020992472272,3,43,1,저지방 고단백
21,1.577343073041083,57.91914607964955,23.279295035481702,Normal weight,Female,54.90109504781872,3,24,1,저지방 고단백
40,1.450682643311196,45.263648184734,21.508232605753843,Normal weight,Female,49.02960945729144,2,31,1,균형 식단
30,1.5934437073327423,41.994315804469565,16.539297493285268,Underweight,Female,46.39651471826848,2,12,0,균형 식단
28,1.4342613221470517,48.43042460762162,23.542994591686345,Normal weight,Female,45.147138546864056,2,21,1,저지방 고단백
